peak1_mu,peak1_amp,peak1_sigma,peak2_mu,peak2_amp,peak2_sigma,delta_mu_12,amp_ratio_12,total_area,asym_0p5C,best_K,total_amp,Species
77.297072085038,1.0128997631926846,1.2065518382401286,0.0,0.0,0.0,77.297072085038,1000000000.0,3.0633906990339033,0.08984257552670327,1,1.0128997631926846,Blue shark
77.07894889691757,1.0147112191539271,1.1937764222595713,0.0,0.0,0.0,77.07894889691757,1000000000.0,3.0363749051850877,0.09250658003360401,1,1.0147112191539271,Blue shark
78.0067942206043,0.9869582394760714,0.7885513249415892,73.00445513235044,0.30069969819324494,2.113789103916997,5.002339088253862,3.2822056128556407,3.5440790371233044,-0.11642756800273615,2,1.2876579376693162,Bonnethead shark
77.72459963269168,1.0121363842195696,0.9944342582930011,72.45713476970268,0.34472507734724134,1.7737954273532675,5.2674648629890015,2.93606833036976,4.384671505871408,-0.04476311617159873,3,1.3568614615668109,Bonnethead shark
77.87797432776654,1.0014786636177169,0.7450590271492549,72.78981875371608,0.2943090717328198,2.350758727956355,5.088155574050461,3.4028127482392674,3.6045573722379682,-0.09415237176431032,2,1.2957877353505367,Bonnethead shark
77.61684619046552,1.0349345249614528,0.7976684598103838,72.14183699233458,0.3168550606755912,0.6902819411878794,5.475009198130948,3.2662710846041647,2.617556489219871,-0.01315727620158913,2,1.3517895856370439,Bonnethead shark
77.89636522031644,1.0386756340759462,0.6925229796784665,72.09506914685961,0.25205211533393534,0.5850592840399178,5.801296073456825,4.120876468657934,2.3367339910405063,-0.002673779459381659,3,1.2907277494098817,Bonnethead shark
78.06330346835989,1.0163110338156387,0.7751593101458452,72.36136187210404,0.2853741905326492,0.9127814988805569,5.70194159625585,3.561327775848869,2.7664650858430124,-0.0182399706446007,3,1.301685224348288,Bonnethead shark
77.87882264010221,1.0446163635322288,0.6947695188449232,72.12320396246638,0.29355036218725006,0.7183622725533404,5.755618677635837,3.558559264550759,2.347816111684174,-0.023328741705386513,2,1.338166725719479,Bonnethead shark
77.53694589488568,1.0207860731469585,0.5551101141308994,74.97120080282276,0.27187657178691205,1.3384385781336519,2.5657450920629117,3.7545937249511274,2.8563872405075412,-0.016457217204074448,3,1.2926626449338705,Bowmouth guitarfish
77.56806312915874,1.0048297946749676,0.6546241317434927,74.72795907158073,0.3271644759202455,1.1689813490428582,2.840104057578017,3.071329152644894,2.607482469049187,0.003444553018887575,2,1.331994270595213,Bowmouth guitarfish
77.60745890024567,0.9390364907896708,0.52914340989693,75.28043793784602,0.2714455149827706,1.9377434943948897,2.327020962399658,3.4593921671164165,2.9755098455282596,-0.03895322922708572,3,1.2104820057724415,Bowmouth guitarfish
77.43595895141594,1.0225620380022167,0.5540157931421043,74.92651573212385,0.2691788040238249,1.3278267163289532,2.509443219292095,3.7988207835000614,2.878065355212503,-0.018859981218950606,3,1.2917408420260417,Bowmouth guitarfish
77.51313631561717,1.0266122693179223,0.5529445396043559,74.92944603853888,0.2706777392882269,1.3210794050844696,2.58369027707829,3.7927473061683994,2.8277266537977144,-0.019758828933445383,3,1.2972900086061492,Bowmouth guitarfish
77.52490281979024,1.019768077648588,0.550447586570147,74.96564549101247,0.2748185489108182,1.3883873914845901,2.5592573287777753,3.7106959445769383,2.8554912232477814,-0.017549479869813644,3,1.2945866265594062,Bowmouth guitarfish
77.54942251002136,1.0021054463447274,0.5525005693149831,75.05114399001023,0.2790426371148998,1.4611368235151714,2.4982785200111266,3.5912269684466507,2.868552361490383,-0.023847493798254793,3,1.2811480834596272,Bowmouth guitarfish
77.64286363827546,0.9490073075774175,1.0820809642430336,82.82074888316308,0.22961963123388104,0.7145524891916012,-5.177885244887619,4.132953699755071,2.985339183212347,0.14142729975638357,2,1.1786269388112984,Brownbanded bamboo shark
77.4492832048636,0.9686159503912898,0.6569185792886653,75.18192650469766,0.5682164215956305,1.086145435298918,2.267356700165948,1.7046602542155007,3.755465220287898,0.023030611098725506,3,1.5368323719869204,Brownbanded bamboo shark
77.49832043682702,0.9923615604628798,0.7800876015345951,74.63620853940952,0.6691154898020102,1.033234036092493,2.862111897417492,1.4830945854704736,4.254314250676653,0.027127916858003864,3,1.6614770502648901,Brownbanded bamboo shark
77.48131764325557,0.9518757214848009,0.738859956486731,74.91429785934832,0.4453768596525442,1.2822273620171407,2.5670197839072415,2.137236589009495,3.834912797175447,0.010034913131148904,3,1.397252581137345,Brownbanded bamboo shark
76.70150808158871,0.7896229387057558,1.621515160041521,82.80048877723777,0.3449104768862313,0.6936926551634501,-6.098980695649061,2.2893561962655506,3.809191216342593,0.30876741865320856,2,1.134533415591987,Brownbanded bamboo shark
77.67869500790722,0.9226549402396683,0.8973774327353012,74.94334565370292,0.7447089024599273,1.2087924984858702,2.7353493542043026,1.2389471066520106,4.655248128345971,0.04573459081425957,3,1.6673638426995956,Brownbanded bamboo shark
76.96129130479359,0.8022737908781149,1.5092582831999237,82.75457704189472,0.3842589949355109,0.8230924287653213,-5.7932857371011295,2.0878464794946745,3.827919748583021,0.3252582836264406,2,1.1865327858136259,Brownbanded bamboo shark
76.82373552726021,0.784362253485726,1.6071587170915504,82.78478271000746,0.370176316238381,0.7445727362569232,-5.961047182747251,2.118888264752559,3.850727037957643,0.34617503557466567,2,1.154538569724107,Brownbanded bamboo shark
78.19752710476824,1.046649702335823,0.5837125309455625,0.0,0.0,0.0,78.19752710476824,1000000000.0,1.5314058618933706,0.13711807882042493,1,1.046649702335823,Bull shark
78.19605704822607,1.0523096544962105,0.574975227465641,0.0,0.0,0.0,78.19605704822607,1000000000.0,1.5166404081047002,0.1300592337670129,1,1.0523096544962105,Bull shark
