Start Worksheet - General Information
,,,
General Information,,,
,,,
22,2.090641,2.337859,7.153731,7.050561,2.682406,2.594809,1.738308,1.621512,4.132618,3.947691,3.649863,4.202695,2.421562,2.384577,2.117894,2.191864,7.383429,6.345895,5.024158,4.878163,6.254405,6.838383,3.883454,3.659596,2.727177,2.606489,2.370951,2.174345,1.932967,1.932967,1.506663,27.02261,0.712453,0.729973,0.749438,0.759171,0.765011,0.776691,0.774744,0.817569,0.712453,0.712453,0.710507,0.692987,0.69688,0.716346,0.737759,0.80005
23,2.602595,2.986074,8.561118,8.292488,3.527227,3.394859,1.827851,1.711056,5.364811,5.109808,4.537509,5.022211,2.612328,2.575343,2.369004,2.442975,8.6857,7.663738,6.293337,6.123983,7.455453,8.195158,5.084502,4.876217,3.560319,3.406538,2.47996,2.277514,2.139306,2.152932,1.50861,27.974494,0.716346,0.729973,0.751385,0.765011,0.765011,0.776691,0.776691,0.817569,0.712453,0.7144,0.712453,0.694934,0.69688,0.716346,0.741652,0.803943
24,3.429898,3.984677,9.966558,9.544148,4.732169,4.539456,1.985525,1.874569,6.770252,6.431545,5.744397,6.083104,2.945196,2.921837,2.812827,2.880958,9.986024,8.977689,7.585875,7.391215,8.677913,9.56556,6.404292,6.330322,4.714649,4.518043,2.66878,2.458547,2.513052,2.538358,1.506663,28.766758,0.7144,0.728026,0.751385,0.761118,0.763065,0.778637,0.774744,0.815623,0.712453,0.712453,0.712453,0.694934,0.694934,0.7144,0.739706,0.80005
25,4.61732,5.321986,11.412877,10.840579,6.21158,5.935163,2.289194,2.182131,8.255503,7.833092,7.155677,7.270526,3.529174,3.53696,3.568106,3.630397,11.315548,10.336411,8.94265,8.712952,9.952932,10.984627,7.753282,7.864237,6.098677,5.843673,3.030846,2.797255,3.171001,3.215772,1.506663,29.590167,0.7144,0.728026,0.753332,0.761118,0.763065,0.778637,0.776691,0.815623,0.712453,0.7144,0.7144,0.692987,0.698827,0.716346,0.737759,0.798103
26,6.046119,6.813077,12.863089,12.146743,7.768854,7.414574,2.83424,2.723284,9.793312,9.283304,8.619516,8.504667,4.463539,4.521937,4.693237,4.765261,12.639231,11.695133,10.334464,10.069728,11.231844,12.409533,9.129523,9.419566,7.544996,7.225755,3.653756,3.398752,4.210482,4.278612,1.510556,30.419415,0.712453,0.729973,0.755278,0.761118,0.761118,0.780584,0.776691,0.813676,0.7144,0.716346,0.7144,0.694934,0.698827,0.718293,0.735812,0.80005
27,7.54305,8.339206,14.321088,13.458747,9.367008,8.921238,3.721887,3.589518,11.366159,10.766608,10.09698,9.775792,5.730771,5.876766,6.112303,6.223259,13.941502,13.02855,11.716546,11.41677,12.487397,13.807187,10.515498,10.97684,9.004941,8.617569,4.609533,4.350636,5.635388,5.709359,1.516396,31.248664,0.712453,0.729973,0.755278,0.763065,0.763065,0.780584,0.774744,0.817569,0.7144,0.7144,0.716346,0.692987,0.69688,0.72024,0.737759,0.80005
28,8.964063,9.799151,15.625305,14.62865,10.910656,10.37729,4.961867,4.755528,12.859196,12.173995,11.523833,11.007986,7.132318,7.404841,7.601447,7.770801,15.130871,14.254904,13.009084,12.67427,13.649513,15.101672,11.823608,12.462091,10.420115,9.978238,5.818368,5.617869,7.237434,7.291939,1.520289,31.926079,0.716346,0.726079,0.753332,0.765011,0.763065,0.780584,0.776691,0.815623,0.712453,0.7144,0.712453,0.692987,0.69688,0.716346,0.737759,0.80005
29,10.433741,11.305815,16.974295,15.85111,12.506863,11.878113,6.476316,6.122036,14.381432,13.610581,12.989618,12.275218,8.58837,9.004941,9.12563,9.349488,16.345545,15.494884,14.309408,13.937609,14.823309,16.413676,13.137559,13.959021,11.864487,11.364212,7.155677,7.081707,8.893985,8.921238,1.526129,32.737808,0.7144,0.729973,0.755278,0.765011,0.763065,0.778637,0.776691,0.815623,0.712453,0.7144,0.7144,0.692987,0.698827,0.72024,0.737759,0.80005
30,11.850861,12.756027,18.233741,16.997654,14.025206,13.316646,8.053057,7.509957,15.829698,14.984876,14.400898,13.501572,10.034689,10.585575,10.632293,10.914549,17.509608,16.680359,15.551335,15.146443,15.95428,17.661442,14.397005,15.395607,13.262141,12.707362,8.500773,8.559171,10.527177,10.527177,1.549488,33.481407,0.712453,0.728026,0.753332,0.765011,0.761118,0.778637,0.778637,0.819516,0.7144,0.7144,0.7144,0.691041,0.69688,0.718293,0.737759,0.798103
31,13.232942,14.159521,19.465934,18.128625,15.50851,14.718193,9.633691,8.907612,17.235138,16.310506,15.763514,14.687047,11.479061,12.162316,12.13117,12.471824,18.650312,17.834689,16.75433,16.318293,17.050212,18.864437,15.613626,16.785475,14.607237,14.001846,9.869229,10.044422,12.152583,12.129224,1.590367,34.248365,0.7144,0.729973,0.753332,0.766958,0.763065,0.780584,0.778637,0.819516,0.712453,0.712453,0.7144,0.692987,0.694934,0.716346,0.739706,0.798103
32,14.521587,15.471525,20.596905,19.160319,16.878912,16.014624,11.183179,10.2858,18.539356,17.581632,17.052158,15.812178,12.868929,13.684552,13.56581,13.955128,19.717045,18.903369,17.869728,17.400599,18.07412,19.989568,16.75433,18.089693,15.874469,15.220414,11.214325,11.512154,13.723484,13.674819,1.668231,34.964711,0.716346,0.729973,0.755278,0.765011,0.761118,0.780584,0.776691,0.817569,0.712453,0.7144,0.712453,0.692987,0.69688,0.716346,0.739706,0.801996
33,15.794659,16.769902,21.751235,20.217319,18.23958,17.301322,12.740454,11.660095,19.837734,18.829398,18.327177,16.935363,14.243224,15.187322,14.973197,15.420913,20.814923,19.989568,18.977339,18.475118,19.090242,21.101073,17.881407,19.368605,17.106663,16.409783,12.536062,12.964312,15.255453,15.179536,1.822011,35.737509,0.7144,0.731919,0.753332,0.763065,0.765011,0.778637,0.774744,0.819516,0.712453,0.7144,0.7144,0.692987,0.69688,0.718293,0.737759,0.80005
34,16.974295,17.972897,22.821861,21.204242,19.510706,18.50821,14.233491,12.977938,21.054354,19.995408,19.541851,18.002096,15.545495,16.612228,16.29688,16.802994,21.862191,21.021262,20.018767,19.487347,20.049912,22.169752,18.969553,20.596905,18.278512,17.5427,13.787721,14.358073,16.719291,16.621961,2.092588,36.477214,0.716346,0.728026,0.755278,0.766958,0.761118,0.780584,0.778637,0.817569,0.712453,0.7144,0.7144,0.692987,0.69688,0.718293,0.739706,0.80005
35,18.134464,19.168105,23.921687,22.208684,20.748739,19.689792,15.689543,14.25685,22.267082,21.151684,20.746793,19.080509,16.818567,18.013776,17.583578,18.161717,22.944497,22.066583,21.042675,20.495682,20.990117,23.226753,20.053805,21.80574,19.415323,18.640579,14.986823,15.701223,18.132518,18.007936,2.551984,37.226653,0.712453,0.729973,0.751385,0.763065,0.763065,0.780584,0.776691,0.819516,0.7144,0.7144,0.712453,0.694934,0.69688,0.716346,0.741652,0.801996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Worksheet


Start Worksheet - Data - Melt Green
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
60.01,37.278553,39.24239,46.296635,43.327993,41.338979,39.359121,32.968643,29.80087,43.833829,41.668574,40.377661,36.722362,34.383154,36.713207,35.811398,36.781872,45.193408,43.485924,41.634241,40.528725,41.609064,45.211719,40.123598,43.982605,38.830396,37.502861,31.4374,33.236439,37.518883,37.1458,8.056764,66.044862,0.862898,0.865187,0.890364,0.920119,0.892653,0.940719,0.920119,0.988785,0.856031,0.840009,0.851453,0.83772,0.833143,0.85832,0.885786,0.947585
