Start Worksheet - General Information
,,,
General Information,,,
71.34,0.010232787,0.01230653,0.013281413,0.012113616,0.013723288,0.012743286,0.012630787,0.013038929,0.014058492,0.013613496,0.013128997,0.012296229,0.012958158,0.01224825,0.012841127,0.012650448,0.011712535,0.012217638,0.01289817,0.012007709,0.013545032,0.013851036,0.012729038,0.011373386,0.013586594,0.013829136,0.011018226,0.013810945,0.011813674
71.35,0.010229725,0.012303469,0.013276232,0.012108318,0.013723052,0.012739518,0.012631964,0.013036574,0.014055431,0.013607373,0.013120284,0.012296582,0.012950388,0.012245542,0.012839479,0.01264362,0.01170865,0.012214106,0.01288981,0.01200818,0.013536555,0.013851271,0.012730334,0.011372916,0.013590597,0.013828312,0.011014223,0.013803057,0.011813909
71.36,0.010226429,0.012299701,0.013270816,0.012103373,0.013721169,0.012738341,0.012631375,0.01303316,0.014052134,0.013601487,0.013112631,0.012297053,0.012943323,0.01224354,0.012836535,0.012635731,0.011703116,0.012207748,0.012882275,0.012009711,0.013528077,0.013850565,0.012730334,0.011373504,0.013595306,0.013830195,0.011011162,0.013795992,0.011811907
71.37,0.01022478,0.012296051,0.013266813,0.012100135,0.01371746,0.012737693,0.012630257,0.01302951,0.014048602,0.013598249,0.013108864,0.012296876,0.012940262,0.012244364,0.012833651,0.012629844,0.011697759,0.012201978,0.012879744,0.012012831,0.013521072,0.013850211,0.012727979,0.011376978,0.01359772,0.013831726,0.011009219,0.013791106,0.011808611
71.38,0.01022478,0.012292519,0.013264223,0.012098605,0.013711926,0.012737576,0.012628608,0.013025625,0.014044835,0.01359766,0.013108982,0.012296052,0.012941203,0.012248014,0.012830825,0.012625959,0.011692578,0.012196798,0.012882216,0.012017541,0.013515538,0.013850211,0.012723269,0.011383336,0.013597838,0.013832904,0.011008395,0.013788398,0.011804019
71.39,0.010224074,0.012288928,0.013261456,0.012096191,0.013707982,0.012739047,0.012627313,0.013022799,0.014043422,0.013598249,0.013110571,0.01229511,0.012940968,0.012249486,0.012827646,0.012623486,0.011688163,0.01219197,0.012883924,0.012019954,0.013512182,0.01385186,0.012719973,0.011389458,0.013594364,0.013831726,0.011006041,0.013784807,0.011800428
71.4,0.010222308,0.012284572,0.013256275,0.012090481,0.013705568,0.012740402,0.012626489,0.01302121,0.014044481,0.013601016,0.013112161,0.012294463,0.01293979,0.012247308,0.012822347,0.012620131,0.011682158,0.012186378,0.012882216,0.012017364,0.013510946,0.01385445,0.012718501,0.011393049,0.013587418,0.013827252,0.01100398,0.01378151,0.011797837
71.41,0.010220012,0.012280509,0.013252743,0.012083417,0.013702566,0.012740225,0.012625252,0.013018561,0.014045365,0.013600662,0.013110925,0.01229411,0.012939437,0.012246778,0.012817226,0.012614832,0.011674211,0.012179667,0.012879038,0.012012949,0.013509356,0.013856392,0.012717441,0.011394639,0.013581766,0.013822837,0.011001154,0.013778861,0.011794128
71.42,0.010218776,0.01227839,0.013252037,0.012078825,0.013700093,0.012738636,0.012625076,0.013014499,0.014046071,0.01359766,0.013110042,0.012291461,0.012939437,0.012248544,0.012812457,0.012609711,0.011669973,0.012174015,0.012876035,0.012010477,0.013504411,0.013858512,0.012716381,0.011397465,0.013579647,0.013820188,0.010996916,0.013776389,0.011789183
71.43,0.010218423,0.012276742,0.013250506,0.012076588,0.01369868,0.0127384,0.012625664,0.013009671,0.01404666,0.013594481,0.013110395,0.012287222,0.012939201,0.012248309,0.012805275,0.012604412,0.011668913,0.012169541,0.012874152,0.012010241,0.013497936,0.013861926,0.012715675,0.011402292,0.013579176,0.013818775,0.010992442,0.01377427,0.011784474
71.44,0.010217245,0.012273798,0.013248622,0.012074587,0.013697032,0.012739342,0.012625664,0.013004844,0.014046542,0.013590595,0.013109924,0.012283808,0.012939908,0.012247484,0.01279668,0.012600291,0.011667736,0.012165655,0.012874034,0.012010241,0.013492991,0.013866165,0.012716146,0.011407944,0.013579882,0.013819481,0.010988438,0.013772622,0.011780353
71.45,0.010215244,0.01226956,0.013246385,0.012072821,0.013695148,0.012741461,0.012625075,0.013000017,0.014045718,0.013586004,0.013108629,0.012281217,0.012941556,0.012246072,0.012786672,0.012597348,0.011666441,0.012162358,0.012875682,0.012010476,0.013489577,0.013871227,0.012717794,0.01141442,0.013581766,0.013822307,0.010984906,0.013771444,0.011776821
71.46,0.010211005,0.012264144,0.013245325,0.012070584,0.013693146,0.01274205,0.012622838,0.012996014,0.014044894,0.013581294,0.013106156,0.012279333,0.012943204,0.012245365,0.01277796,0.01259617,0.011664792,0.012160004,0.012878037,0.01200977,0.013486869,0.013874878,0.012719207,0.0114196,0.013582236,0.01382372,0.010980785,0.013769678,0.011773995
71.47,0.010204883,0.012258021,0.01324509,0.012067405,0.013691969,0.012741343,0.012619541,0.012993894,0.014044305,0.013578704,0.013104037,0.012277685,0.012944264,0.012244894,0.012770071,0.012595817,0.01166385,0.012158355,0.012881098,0.012008121,0.013484278,0.013876761,0.012719207,0.011423486,0.01358047,0.01382219,0.010976193,0.013767324,0.011771876
71.48,0.010196877,0.012251192,0.013245678,0.012063284,0.013691616,0.012739341,0.012615185,0.012993659,0.014043952,0.013578233,0.013102271,0.012276272,0.012944735,0.012244659,0.012763007,0.012596288,0.011663615,0.012157413,0.012884866,0.012005531,0.013481806,0.013876879,0.012717794,0.011426076,0.013576467,0.013817715,0.01097113,0.01376438,0.011770463
71.49,0.010189106,0.012244834,0.013246738,0.012059752,0.013691439,0.012738812,0.012610416,0.01299207,0.014043775,0.01357735,0.013099445,0.012272386,0.012944558,0.012244835,0.012755059,0.012596818,0.011663615,0.012156177,0.012886809,0.012002705,0.013479863,0.013876526,0.012716028,0.011428725,0.013574701,0.013815596,0.010967245,0.013761554,0.011767637
71.5,0.010181865,0.0122383,0.013247974,0.012057279,0.013689673,0.012740048,0.012605824,0.012988361,0.014043422,0.013574348,0.013094147,0.012265145,0.012942439,0.012245189,0.012747465,0.012598761,0.011663791,0.012154057,0.012886456,0.011999879,0.013477743,0.013876173,0.012714085,0.011431198,0.013575584,0.013818245,0.010965303,0.013760318,0.011763045
71.51,0.010175507,0.012232472,0.013248681,0.0120541,0.013687201,0.012739165,0.012602999,0.012984829,0.014043069,0.013573465,0.013091145,0.012257551,0.012938024,0.012244305,0.012740401,0.01260247,0.011664321,0.012151585,0.012887516,0.011997583,0.013475624,0.013875643,0.012711259,0.011433847,0.013575054,0.013822484,0.01096283,0.013758199,0.011757924
71.52,0.010171622,0.012229646,0.013249917,0.012049155,0.013684198,0.012735986,0.012600349,0.012980767,0.014042186,0.013573994,0.013091145,0.012251017,0.012933432,0.012242186,0.012732453,0.012604766,0.011663791,0.012147523,0.012889282,0.011997407,0.013474388,0.013874937,0.012707551,0.011437379,0.013572405,0.013826369,0.010957708,0.013753254,0.011751919
71.53,0.010168796,0.012227998,0.01325286,0.012042915,0.013679842,0.012733396,0.012595993,0.012976293,0.01403936,0.013572581,0.013090085,0.01224619,0.012930017,0.012240891,0.012725035,0.012605119,0.011662026,0.012142695,0.012889988,0.011997289,0.013474034,0.013873406,0.012703665,0.011440911,0.013568755,0.013829901,0.010952292,0.013748544,0.011745208
71.54,0.010165381,0.012225761,0.013256746,0.012036675,0.01367525,0.012732218,0.01259093,0.012972408,0.01403677,0.013570344,0.013089025,0.012242658,0.012927662,0.012240185,0.012719148,0.01260453,0.01166026,0.012139281,0.012890342,0.011995994,0.013472975,0.013870345,0.012700016,0.011443972,0.01356487,0.013832844,0.010948877,0.013745601,0.011738497
71.55,0.010161378,0.012222935,0.013261573,0.012030435,0.013670422,0.012732454,0.012585161,0.012969111,0.014034415,0.013567283,0.013087966,0.012240421,0.012926367,0.012240067,0.012714792,0.012602999,0.011658494,0.012137279,0.012890342,0.011993521,0.013471209,0.013865753,0.012696601,0.011446562,0.013560749,0.013835199,0.010947464,0.013744423,0.011731786
71.56,0.010158081,0.012219874,0.013265341,0.01202549,0.013666772,0.012733278,0.012580452,0.012965932,0.014033238,0.013565046,0.013087024,0.012238066,0.012924483,0.012238065,0.012710907,0.012601116,0.011658258,0.012135278,0.012889988,0.011991873,0.013468265,0.01386175,0.012694835,0.011448093,0.013557805,0.01383673,0.010947817,0.013744188,0.011725781
71.57,0.010157375,0.012218226,0.013267813,0.012021722,0.013663829,0.012733042,0.012576684,0.012961693,0.014030648,0.013563398,0.013084316,0.012235947,0.012921186,0.012233827,0.012707257,0.012600998,0.011659436,0.012132335,0.0128894,0.011990814,0.013466146,0.013860219,0.012695071,0.011447975,0.01355651,0.013837554,0.010950172,0.013744541,0.011721307
71.58,0.010159259,0.01221799,0.013268991,0.012019132,0.013661592,0.012731747,0.012573859,0.012956395,0.014026644,0.013562338,0.013079842,0.012234063,0.012916476,0.012227351,0.012703842,0.012602646,0.011662026,0.012128449,0.012888575,0.011990343,0.013464851,0.013861161,0.012697308,0.011446209,0.013556863,0.013837672,0.010954528,0.013745483,0.011718363
71.59,0.010161378,0.012217814,0.013271993,0.012017719,0.013659649,0.01273051,0.012571563,0.012950743,0.014023289,0.013559689,0.01307578,0.01223212,0.012912768,0.012223112,0.012699427,0.012605648,0.011664852,0.012122974,0.012887869,0.011989283,0.013462555,0.013862221,0.012697661,0.011444973,0.013556333,0.013836612,0.010958237,0.013746543,0.011716421
71.6,0.010159436,0.012214988,0.013277821,0.012018426,0.013659119,0.012730864,0.012570326,0.012945974,0.014024349,0.013554567,0.013072954,0.012229648,0.012909236,0.012222406,0.012695011,0.012606708,0.011667148,0.012116263,0.012885749,0.01198893,0.013456904,0.013860985,0.012694659,0.011444973,0.01355386,0.013833433,0.010958061,0.013746543,0.011715714
71.61,0.01015608,0.012212339,0.013284002,0.012018426,0.013659649,0.012730687,0.012569266,0.012943325,0.014025585,0.013549799,0.013069952,0.012225762,0.012904291,0.01222117,0.012692715,0.012605648,0.011666795,0.012111318,0.012882041,0.011988576,0.013452136,0.013858336,0.01269254,0.011444973,0.013552271,0.013830254,0.010956295,0.01374619,0.011714478
71.62,0.010155727,0.012212869,0.013288594,0.012016129,0.013661415,0.012728038,0.012568383,0.012943149,0.0140217,0.013547679,0.013068009,0.012219228,0.012900582,0.012218344,0.012691126,0.012604412,0.011663616,0.012109023,0.012878862,0.01198628,0.01345037,0.013856393,0.012690773,0.011444973,0.013550505,0.013827428,0.010954352,0.013746366,0.011711475
71.63,0.010157022,0.012214517,0.013291773,0.012013774,0.013663417,0.01272427,0.012568148,0.012943973,0.014016401,0.013547797,0.013068127,0.012211457,0.012898228,0.01221493,0.012688535,0.012604529,0.011661261,0.012107021,0.012876978,0.011984043,0.01344931,0.013855687,0.012686535,0.011444855,0.013546384,0.013823543,0.010951997,0.013747661,0.011709121
71.64,0.010157729,0.012215224,0.013295777,0.012011891,0.013663299,0.01272062,0.012567323,0.012944444,0.014012751,0.01354768,0.013068244,0.012204275,0.01289552,0.012211868,0.012684179,0.012606649,0.01166185,0.012104195,0.012876624,0.011983337,0.01344931,0.013854509,0.012680765,0.011444502,0.01354085,0.013819658,0.010950937,0.013750487,0.011707119
71.65,0.010157847,0.012214989,0.013300604,0.012010478,0.013661062,0.012717088,0.01256591,0.012944561,0.014010749,0.013547327,0.013068362,0.012197681,0.012892459,0.01220916,0.012678057,0.01261077,0.011665382,0.012100545,0.012877802,0.011984161,0.013450369,0.013852861,0.012673466,0.011443913,0.013533904,0.013815772,0.010951173,0.013754843,0.011705471
71.66,0.010156316,0.012213929,0.013305549,0.012007534,0.01365753,0.012713674,0.012563673,0.012943384,0.014008159,0.013545207,0.01306742,0.012192265,0.012891399,0.012207983,0.012672405,0.012614419,0.011668914,0.012097131,0.012878979,0.011984749,0.013451193,0.013849447,0.01266593,0.011443207,0.013527075,0.013811534,0.010952468,0.013758022,0.01170288
71.67,0.01015349,0.012212163,0.013308375,0.012002942,0.013654822,0.012710848,0.012561672,0.012941971,0.014004862,0.013543088,0.013066714,0.012187438,0.012893048,0.01220763,0.012669697,0.012616068,0.011669974,0.012094658,0.012878743,0.01198369,0.013450605,0.013844501,0.01265863,0.0114425,0.013520952,0.013806,0.010953057,0.013759318,0.011700643
71.68,0.010149369,0.012209691,0.013309081,0.011996702,0.013652938,0.012708611,0.012559905,0.012940323,0.014000859,0.013540969,0.013066243,0.012183199,0.012897404,0.012208101,0.012669933,0.012615715,0.011668561,0.012093128,0.012877095,0.011980982,0.013448603,0.013838026,0.012651566,0.011441794,0.013515537,0.013799171,0.010952939,0.013758729,0.01169876
71.69,0.01014725,0.012207218,0.013308022,0.011990344,0.013650819,0.012706138,0.012558139,0.01293997,0.013996974,0.013540969,0.013065713,0.012178961,0.0128997,0.012207041,0.012670463,0.012614302,0.011666265,0.012091361,0.012875859,0.011978509,0.01344772,0.013832021,0.012645738,0.011440558,0.013510062,0.013793873,0.010951173,0.013756963,0.011697523
71.7,0.010147956,0.012205628,0.013305372,0.011983279,0.013646757,0.0127019,0.012555137,0.012939616,0.013991146,0.013541852,0.013063771,0.012174546,0.012898287,0.012205451,0.01266958,0.012613949,0.011665205,0.012088712,0.012875152,0.011977273,0.013447543,0.013827429,0.012642559,0.011438262,0.013506176,0.01379246,0.010947817,0.013752018,0.011695227
71.71,0.010149016,0.012204745,0.0133029,0.011977098,0.013643048,0.012698191,0.012552134,0.01293891,0.013982315,0.013539026,0.013058649,0.012170837,0.012895462,0.012205098,0.012669757,0.012615891,0.011666265,0.012085886,0.012872503,0.011974977,0.013445248,0.01382372,0.012642029,0.011437026,0.01350494,0.013792107,0.010944638,0.013747249,0.011694344
71.72,0.010149369,0.012203156,0.013302017,0.011974096,0.013641459,0.012697661,0.012550192,0.01293838,0.013974015,0.013533022,0.013050348,0.012168188,0.01289193,0.012202802,0.012670993,0.012616245,0.011667501,0.012082708,0.012867911,0.011971445,0.013441539,0.013821601,0.012644325,0.011438792,0.01350441,0.013790694,0.010943225,0.013747779,0.01169664
71.73,0.010149369,0.012200919,0.013301781,0.011972329,0.013640635,0.012698014,0.01254819,0.012937438,0.013967421,0.013529607,0.013042578,0.012165479,0.012888986,0.012198093,0.012671346,0.012613655,0.011666088,0.012079646,0.012863908,0.011967913,0.013439066,0.013819364,0.012648328,0.0114415,0.01350441,0.013789516,0.010942283,0.013750016,0.011697464
71.74,0.010149604,0.012199388,0.013301663,0.01197021,0.013638986,0.012698132,0.012546659,0.012936496,0.013961299,0.013529254,0.013037044,0.012162536,0.012887691,0.01219409,0.012670875,0.012611417,0.011662792,0.012077409,0.012860965,0.011964027,0.013436711,0.013815125,0.012652096,0.011443031,0.013505705,0.013788928,0.010940282,0.01374931,0.011694756
71.75,0.010150075,0.012198564,0.013301663,0.011967737,0.013636514,0.012698014,0.0125456,0.012935554,0.013955648,0.013531962,0.013033747,0.012159357,0.012888044,0.012190793,0.01266958,0.012609533,0.011657611,0.012075996,0.012859081,0.011959789,0.013434474,0.013808885,0.012655628,0.011443384,0.013508295,0.013788928,0.01093722,0.01374566,0.011688516
71.76,0.010149251,0.012197151,0.013302252,0.011965147,0.013632864,0.01269825,0.012544893,0.01293473,0.013951056,0.01353467,0.01303151,0.012156531,0.012889222,0.012187496,0.012668402,0.012607885,0.011652078,0.012074701,0.012856726,0.01195555,0.013431295,0.013801232,0.012655746,0.011443384,0.013510415,0.013789163,0.010933688,0.013742128,0.011681687
71.77,0.010146426,0.012194914,0.013303194,0.011962086,0.013628978,0.012697308,0.012543598,0.012933906,0.013947171,0.013537614,0.013030097,0.012154883,0.01288981,0.012182316,0.012667225,0.012604588,0.011646073,0.012072582,0.012853783,0.011951783,0.013428823,0.013793932,0.012652449,0.011444561,0.01351065,0.013789399,0.010929567,0.013741422,0.011675918
71.78,0.010141598,0.012191853,0.013304489,0.011958554,0.013624857,0.012695188,0.012541714,0.012933082,0.013943992,0.013540793,0.013029508,0.012154412,0.01288981,0.012175251,0.012666048,0.012599643,0.011639597,0.012069638,0.01285025,0.011948486,0.013427057,0.013786986,0.012645738,0.011446916,0.013509002,0.013789634,0.010924858,0.013743541,0.011671208
71.79,0.010136654,0.012188497,0.013305195,0.011954668,0.013621149,0.012693422,0.012539419,0.012932552,0.01393887,0.013543266,0.013028449,0.012153529,0.012888221,0.012169423,0.012662692,0.012594875,0.011635359,0.012065223,0.012847601,0.011945307,0.013425997,0.013782041,0.01264097,0.011449035,0.013505823,0.013786455,0.010920266,0.013744601,0.011667499
71.8,0.010131885,0.012183729,0.013305902,0.011950783,0.01361797,0.012693245,0.012536946,0.012931845,0.013932689,0.013542736,0.013024917,0.01214982,0.012884865,0.012167304,0.01265651,0.012592049,0.011635535,0.012059925,0.012846718,0.011943717,0.013424937,0.013777272,0.012637614,0.011450978,0.01350229,0.013779391,0.010917087,0.013742658,0.011665733
71.81,0.01012694,0.012177901,0.013307668,0.01194884,0.013615321,0.012692892,0.012533414,0.012929726,0.013929863,0.013541853,0.013021208,0.012145934,0.012881687,0.01216695,0.012649623,0.012591519,0.011637478,0.01205445,0.012846718,0.011943541,0.013424407,0.013774446,0.012635671,0.011452921,0.013500877,0.013773562,0.010915498,0.013740539,0.01166591
71.82,0.010121289,0.012171543,0.013310141,0.011949546,0.013612848,0.012692892,0.012527939,0.012926194,0.013929333,0.013542912,0.013019795,0.012144698,0.01288204,0.01216907,0.012643795,0.012594168,0.011638008,0.012048445,0.012847072,0.011941245,0.01342423,0.0137748,0.012637791,0.011452214,0.01350335,0.01377215,0.010915144,0.013737536,0.011666616
71.83,0.010114578,0.012165068,0.01331226,0.011950841,0.013611553,0.01269407,0.012522405,0.012922898,0.013928391,0.013544443,0.013018735,0.012143992,0.012883688,0.012172131,0.012638614,0.012598171,0.011637537,0.012041852,0.012847896,0.011938301,0.013423406,0.013775388,0.012639674,0.011450684,0.013507,0.013773209,0.010913849,0.013733297,0.011666734
71.84,0.010107514,0.012158945,0.013314026,0.011952136,0.013612259,0.012696307,0.01251852,0.012921132,0.013926743,0.01354668,0.01301744,0.012142814,0.012883806,0.012172131,0.01263308,0.012601232,0.011637184,0.012034552,0.012848484,0.011937595,0.013422817,0.013776919,0.012638732,0.011451272,0.013508531,0.013773563,0.010910788,0.013730236,0.011666028
71.85,0.010100096,0.012153176,0.013315439,0.011953431,0.013614967,0.012699603,0.012516283,0.012920896,0.013924388,0.013549624,0.01301591,0.012141166,0.012882394,0.012169069,0.012627194,0.012603352,0.011636949,0.012026545,0.012848838,0.011939126,0.013422464,0.013779391,0.012634965,0.01145398,0.013507942,0.013773209,0.010905961,0.013728352,0.011664497
71.86,0.010092325,0.012147289,0.013315439,0.011953196,0.013616027,0.012702311,0.012515223,0.012921603,0.013921209,0.013553862,0.013015203,0.012139165,0.012880039,0.012163771,0.012623426,0.012604058,0.011636124,0.012017597,0.012847543,0.01194101,0.013422817,0.013782452,0.012631903,0.011457512,0.013505823,0.013770737,0.010901722,0.013726704,0.011662731
71.87,0.010084908,0.012141873,0.013312967,0.011950252,0.013612848,0.012702665,0.012514399,0.012921956,0.013918972,0.013557395,0.013015086,0.012135279,0.012877213,0.012159532,0.012623544,0.012605118,0.0116353,0.012008296,0.012844717,0.011942776,0.013422464,0.013784454,0.012631079,0.01146022,0.013503115,0.013766734,0.010898543,0.013723878,0.011660494
71.88,0.010077843,0.012136928,0.013308022,0.011944601,0.01360543,0.012700663,0.012513811,0.012921956,0.013917676,0.01356022,0.013015557,0.01212951,0.012873916,0.012156353,0.012627547,0.012606531,0.011634476,0.011998641,0.01284036,0.011944424,0.013421405,0.013785396,0.012632492,0.011462104,0.013499818,0.0137612,0.010896424,0.013719875,0.011657786
71.89,0.010073252,0.012134985,0.0133029,0.011938243,0.013598189,0.012696425,0.012512928,0.012921426,0.013917676,0.013562693,0.013016264,0.012124212,0.01287109,0.012155117,0.012631785,0.012607944,0.011633769,0.0119914,0.012835945,0.011946897,0.013418579,0.013785043,0.012635141,0.011464577,0.013497876,0.013756785,0.010894481,0.013715283,0.011654784
71.9,0.010070779,0.012136045,0.013299722,0.011932768,0.013593067,0.01269042,0.012511515,0.012920189,0.013916264,0.013566932,0.013016794,0.012123152,0.012867382,0.012152998,0.012632845,0.012605472,0.011631826,0.011988222,0.01283047,0.011949369,0.013414517,0.013784866,0.012640439,0.011467932,0.013498935,0.013753429,0.010894481,0.013712811,0.011651605
71.91,0.01006866,0.012136752,0.013299015,0.011928176,0.013587593,0.012684592,0.012508336,0.012918423,0.013914321,0.01357117,0.01301644,0.012124389,0.01286332,0.012150878,0.012630725,0.01260194,0.011630766,0.011985573,0.012824113,0.011950429,0.013410102,0.013786102,0.012644678,0.011470581,0.013498582,0.013749014,0.010895894,0.013712104,0.011648779
71.92,0.010066894,0.012135162,0.013298485,0.01192535,0.013583177,0.012680353,0.012505687,0.012918777,0.013914321,0.013574879,0.013013791,0.012125625,0.012860494,0.012150172,0.012627723,0.012601057,0.011632709,0.011981511,0.012818284,0.011949546,0.013405157,0.013786985,0.012643442,0.011471994,0.013493637,0.013741949,0.010896247,0.013710162,0.011648779
71.93,0.010064775,0.012131865,0.013297543,0.01192382,0.013579881,0.012677763,0.012504862,0.012920778,0.013915145,0.013578411,0.013009788,0.012127038,0.012857903,0.012148877,0.012626192,0.012601057,0.011634475,0.011976684,0.012812751,0.011947662,0.013400801,0.013786161,0.012640616,0.011472701,0.013487515,0.013733472,0.010894716,0.0137071,0.011650192
71.94,0.010061007,0.012128569,0.013299309,0.01192123,0.01357576,0.01267635,0.012502743,0.012921602,0.01391538,0.013580648,0.01300708,0.012127744,0.01285602,0.012147817,0.012625603,0.012602705,0.011634593,0.011971032,0.01280863,0.011945425,0.013398093,0.01378416,0.012637673,0.011473525,0.013481628,0.013725937,0.010891184,0.013704157,0.011649486
71.95,0.010055591,0.012125272,0.013303783,0.01191758,0.013570815,0.012676115,0.012499328,0.012921249,0.013915027,0.01358159,0.013005667,0.012127744,0.012854842,0.012146993,0.012625957,0.012606001,0.011633062,0.011964557,0.012805922,0.011942835,0.013397033,0.013780981,0.012634612,0.011474467,0.013475976,0.013719343,0.010885651,0.013701331,0.011646661
71.96,0.010050411,0.012123035,0.013308022,0.01191287,0.013565988,0.01267376,0.012495561,0.012920542,0.01391432,0.013583945,0.013005785,0.012127155,0.012853547,0.012146522,0.012625839,0.012610475,0.011632356,0.011958905,0.012804156,0.011939891,0.013395267,0.013777802,0.012631079,0.011475409,0.013470089,0.013713338,0.010879646,0.013699094,0.011643129
71.97,0.010047349,0.012121622,0.013308257,0.011908396,0.01356222,0.012668344,0.012493088,0.012920542,0.013913378,0.013588419,0.013006492,0.012127391,0.012851193,0.012145933,0.012625015,0.012613183,0.011633298,0.011954078,0.012801212,0.011938007,0.013391264,0.013775682,0.01262896,0.01147694,0.013465026,0.013707216,0.010873288,0.013696386,0.011640774
71.98,0.010046408,0.012121034,0.01330449,0.011904157,0.013559512,0.012659867,0.012491911,0.012921249,0.013912201,0.013595013,0.013007787,0.012128451,0.012847778,0.012145227,0.012623484,0.012614125,0.011635888,0.011950074,0.012797092,0.011937183,0.013385024,0.013774623,0.012628254,0.011479059,0.013460787,0.013700976,0.010866577,0.013693207,0.011639596
71.99,0.010046054,0.012120857,0.013299898,0.011900095,0.01355651,0.012653332,0.012490674,0.012921602,0.013910435,0.013599428,0.013008316,0.012129157,0.012846189,0.01214611,0.012621895,0.012613949,0.011637301,0.011944953,0.012792323,0.011937536,0.013380255,0.013776212,0.012629137,0.011482591,0.013458315,0.013696561,0.010859689,0.013688968,0.01163783
72,0.010045171,0.012120151,0.013296895,0.011895504,0.013550682,0.012651213,0.012488555,0.012921425,0.013908139,0.013601194,0.013006904,0.012127921,0.012847072,0.012148053,0.012621365,0.012613066,0.011635711,0.011939478,0.012788438,0.011937006,0.013380255,0.013780628,0.01263002,0.01148524,0.013455666,0.013694441,0.010855274,0.013686142,0.011635358
72.01,0.010043405,0.012116795,0.013294069,0.011891265,0.013542911,0.012650153,0.012487319,0.012922308,0.013904607,0.013604196,0.013005844,0.012124919,0.012848485,0.01214823,0.012622071,0.012611124,0.011632709,0.011935592,0.012785789,0.0119363,0.013382021,0.013783983,0.01262949,0.011485947,0.013451603,0.013692145,0.010853508,0.013686142,0.011631472
72.02,0.010040756,0.01211185,0.013293716,0.011888969,0.01353567,0.01264874,0.012487495,0.012922661,0.013900368,0.013607552,0.013006727,0.01212174,0.012848838,0.012146464,0.012624191,0.012610064,0.011629706,0.01193365,0.012783493,0.011937713,0.013382198,0.013785219,0.012628783,0.011487536,0.013449131,0.013689496,0.010853331,0.013686672,0.011625291
72.03,0.010038401,0.012109377,0.013295836,0.011887556,0.013530137,0.012647327,0.012486789,0.01292219,0.013896483,0.013609789,0.013008493,0.012120092,0.012848485,0.01214458,0.012627252,0.012610182,0.011626527,0.011932943,0.012780903,0.011940656,0.013381727,0.013785455,0.012628195,0.01148942,0.013447482,0.01368667,0.010853449,0.013687496,0.011620464
72.04,0.010037106,0.012110201,0.013295482,0.011885437,0.013526251,0.012644619,0.012484788,0.012923132,0.013893775,0.013613321,0.013011437,0.012118679,0.012848838,0.012142814,0.012628194,0.012609946,0.011622053,0.011932943,0.012778195,0.011943246,0.013381374,0.013784042,0.012626429,0.011489773,0.013443362,0.01368302,0.010852625,0.01369091,0.011617521
72.05,0.010036871,0.012114322,0.013292657,0.011882611,0.013524014,0.012640616,0.012481491,0.012925487,0.013892244,0.013618148,0.013015558,0.012117501,0.012849898,0.012141165,0.012627016,0.012609357,0.011616284,0.01193365,0.012775369,0.011945483,0.013381138,0.01378098,0.012623485,0.011488596,0.013436768,0.013678546,0.010850858,0.013696915,0.011616461
72.06,0.010037577,0.012118561,0.013288065,0.011880256,0.01352166,0.0126352,0.012478665,0.01292843,0.013892244,0.013622976,0.013018619,0.012114793,0.012850723,0.012139399,0.012623366,0.01260818,0.01160969,0.011934238,0.012772543,0.011947014,0.013381021,0.013778508,0.012621248,0.011486947,0.013430292,0.013673601,0.010849446,0.013703391,0.011614342
72.07,0.010038166,0.012120562,0.013284297,0.011878608,0.013518952,0.012628489,0.012476546,0.012931138,0.013891067,0.013626743,0.013018383,0.012111026,0.012850369,0.012135867,0.012620187,0.01260712,0.011603803,0.011934709,0.012769717,0.011948073,0.013381492,0.013777095,0.012620424,0.011484357,0.013427349,0.013669716,0.010849563,0.013707394,0.011610927
72.08,0.010038636,0.012120327,0.013281353,0.011877665,0.013515891,0.012620483,0.012475133,0.012933611,0.013888712,0.013629451,0.013014851,0.012106198,0.012848839,0.012130569,0.012617479,0.012606178,0.011598623,0.011935062,0.012766892,0.011948662,0.013382551,0.013776742,0.012621013,0.011480825,0.013427938,0.01366689,0.010851212,0.013708925,0.011606218
72.09,0.01003846,0.01211856,0.013280294,0.011878019,0.013514301,0.012613418,0.012472661,0.012933257,0.01388412,0.013631571,0.013009906,0.012103019,0.012845483,0.012124211,0.012616067,0.012606178,0.01159456,0.011936299,0.012765655,0.011950428,0.013383258,0.013774269,0.012618894,0.011476409,0.013429351,0.013666007,0.010853508,0.013711397,0.011601803
72.1,0.010037577,0.012117324,0.013282236,0.011880668,0.013513771,0.012610769,0.012468775,0.012927959,0.013880941,0.013630511,0.013003901,0.01210143,0.012841068,0.012121915,0.012613947,0.012607238,0.011591205,0.011935946,0.012766892,0.011954313,0.013383964,0.013771091,0.012613772,0.011473583,0.013428644,0.013665831,0.010853331,0.013715283,0.011598094
72.11,0.01003687,0.012117854,0.013285592,0.01188314,0.013512535,0.012609886,0.012464007,0.012920188,0.013881117,0.013627862,0.012997543,0.012098957,0.012835946,0.012122092,0.012611474,0.012610063,0.011589615,0.01193259,0.012767775,0.011957492,0.013384141,0.013770561,0.012608474,0.011474466,0.013426525,0.013663712,0.010849093,0.013714753,0.011595622
